cell_id,route,c2_scope,problem,panel,N,p,s,K,s_upper_bound,design,law,sparsity_information,cell_index,n_records,n_ok,n_numerical_failure,n_selection_failure_empty,n_program_or_schema_error,n_other_status,n_empty_selection,n_interval_reportable,n_total_failure,n_containment,containment,containment_se,n_containment_selected,containment_selected,containment_selected_se,n_containment_candidate_raw_field,n_containment_selected_raw_naive,n_exact_recovery,exact_recovery,exact_recovery_se,n_exact_recovery_recomputed_ok_only,n_recovery_field_vs_recomputed_mismatch,n_naive_recovery_bug,naive_recovery_bug_excess,n_strict_simultaneous_coverage,strict_simultaneous_coverage,strict_simultaneous_coverage_se,n_coverage_conditional_numerator,n_coverage_numerator_not_subset_of_recovery,coverage_conditional_on_exact_recovery,coverage_conditional_on_exact_recovery_se,coverage_conditional_denominator,n_active_joint_coverage_field,mean_interval_width,mean_interval_width_se,mean_interval_width_n,n_width_missing_among_ok,n_computational_failure,computational_failure_rate,computational_failure_rate_se,false_negative_count_reportable,false_negative_count_including_empty_selection,false_negative_count_including_all_nonok,false_negative_denominator_reportable_records,false_negative_denominator_all_records,false_negative_rate_per_active_coord_reportable,false_negative_rate_per_active_coord_all,n_records_with_any_false_negative,false_positive_count,n_records_with_any_false_positive,false_positive_rate_per_record_reportable,n_tail_boundary_hits_positive,false_negative_rate_per_active_coord_reportable_se,false_negative_rate_per_active_coord_all_se,false_negative_record_rate_reportable,false_negative_record_rate_reportable_se,false_negative_record_rate_all,false_negative_record_rate_all_se,false_positive_record_rate_reportable,false_positive_record_rate_reportable_se,empty_selection_rate,empty_selection_rate_se,n_ok_rate,n_ok_rate_se
rank_N2000_p5000_s20_identity_law6,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,6,exact_s_known,95,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,967,0.967,0.0056489822,967,0,0.967,0.0056489822,1000,967,0.162330425,0.0001310918,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law6,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,6,upper_bound_K_known,95,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,967,0.967,0.0056489822,967,0,0.967,0.0056489822,1000,967,0.162330425,0.0001310918,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law1,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,1,exact_s_known,96,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,960,0.96,0.0061967734,960,0,0.96,0.0061967734,1000,960,0.1411540376,9.55939e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law1,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,1,upper_bound_K_known,96,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,960,0.96,0.0061967734,960,0,0.96,0.0061967734,1000,960,0.1411540376,9.55939e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law2,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,2,exact_s_known,97,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,968,0.968,0.0055656087,968,0,0.968,0.0055656087,1000,968,0.1221645392,9.85856e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law2,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,2,upper_bound_K_known,97,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,968,0.968,0.0055656087,968,0,0.968,0.0055656087,1000,968,0.1221645392,9.85856e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law3,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,3,exact_s_known,98,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.1324486526,9.42911e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law3,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,3,upper_bound_K_known,98,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.1324486526,9.42911e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law4,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,4,exact_s_known,99,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,965,0.965,0.0058116263,965,0,0.965,0.0058116263,1000,965,0.1818537558,0.0001555187,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law4,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,4,upper_bound_K_known,99,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,965,0.965,0.0058116263,965,0,0.965,0.0058116263,1000,965,0.1818537558,0.0001555187,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law5,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,5,exact_s_known,100,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,966,0.966,0.0057309685,966,0,0.966,0.0057309685,1000,966,0.2840020635,0.0003168417,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law5,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,5,upper_bound_K_known,100,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,966,0.966,0.0057309685,966,0,0.966,0.0057309685,1000,966,0.2840020635,0.0003168417,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law6,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,6,exact_s_known,101,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.1629105125,0.0001386067,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_toeplitz_law6,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,toeplitz,6,upper_bound_K_known,101,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,953,0.953,0.0066926079,953,0,0.953953954,0.0066309711,999,954,0.1629087584,0.0001387045,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law1,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,1,exact_s_known,102,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,966,0.966,0.0057309685,966,0,0.966,0.0057309685,1000,966,0.1407968339,9.71142e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law1,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,1,upper_bound_K_known,102,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,966,0.966,0.0057309685,966,0,0.966,0.0057309685,1000,966,0.1407968339,9.71142e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law2,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,2,exact_s_known,103,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,965,0.965,0.0058116263,965,0,0.965,0.0058116263,1000,965,0.1222426921,9.67688e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law2,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,2,upper_bound_K_known,103,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,964,0.964,0.0058910101,964,0,0.964964965,0.0058173381,999,965,0.1222419522,9.6774e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law3,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,3,exact_s_known,104,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.1322494418,9.52236e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law3,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,3,upper_bound_K_known,104,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.1322494418,9.52236e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law4,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,4,exact_s_known,105,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,0.1817646544,0.0001500221,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law4,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,4,upper_bound_K_known,105,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,0.1817646544,0.0001500221,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law5,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,5,exact_s_known,106,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,960,0.96,0.0061967734,960,0,0.96,0.0061967734,1000,960,0.2842932325,0.0003038613,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law5,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,5,upper_bound_K_known,106,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,960,0.96,0.0061967734,960,0,0.96,0.0061967734,1000,960,0.2842932325,0.0003038613,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law6,known_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,6,exact_s_known,107,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,975,0.975,0.0049371044,975,0,0.975,0.0049371044,1000,975,0.1628147378,0.0001317301,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_tridiag_law6,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,20,40,40,tridiag,6,upper_bound_K_known,107,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,975,0.975,0.0049371044,975,0,0.975,0.0049371044,1000,975,0.1628147378,0.0001317301,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law1,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,1,exact_s_known,72,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.1109456886,0.0001054902,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law1,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,1,upper_bound_K_known,72,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.1109456886,0.0001054902,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law2,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,2,exact_s_known,73,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,950,0.95,0.0068920244,950,0,0.95,0.0068920244,1000,950,0.0960662834,9.87729e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law2,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,2,upper_bound_K_known,73,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,950,0.95,0.0068920244,950,0,0.95,0.0068920244,1000,950,0.0960662834,9.87729e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law3,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,3,exact_s_known,74,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,952,0.952,0.0067598817,952,0,0.952,0.0067598817,1000,952,0.1043086535,9.89166e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law3,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,3,upper_bound_K_known,74,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,952,0.952,0.0067598817,952,0,0.952,0.0067598817,1000,952,0.1043086535,9.89166e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law4,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,4,exact_s_known,75,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,950,0.95,0.0068920244,950,0,0.95,0.0068920244,1000,950,0.1425482231,0.0001530717,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law4,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,4,upper_bound_K_known,75,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,949,0.949,0.006956939,949,0,0.9499499499,0.0068987416,999,950,0.142555295,0.0001529853,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law5,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,5,exact_s_known,76,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.2207666438,0.0002991763,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law5,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,5,upper_bound_K_known,76,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.2207666438,0.0002991763,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law6,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,6,exact_s_known,77,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.1277588617,0.0001365854,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_identity_law6,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,3,6,6,identity,6,upper_bound_K_known,77,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.1277588617,0.0001365854,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law1,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,1,exact_s_known,78,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,952,0.952,0.0067598817,952,0,0.952,0.0067598817,1000,952,0.1109942377,0.000108954,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law1,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,1,upper_bound_K_known,78,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,952,0.952,0.0067598817,952,0,0.952,0.0067598817,1000,952,0.1109942377,0.000108954,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law2,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,2,exact_s_known,79,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.0960404964,9.88569e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law2,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,2,upper_bound_K_known,79,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,954,0.954,0.0066245,954,0,0.954,0.0066245,1000,954,0.0960404964,9.88569e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law3,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,3,exact_s_known,80,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.1042773959,0.0001029277,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law3,unknown_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,3,upper_bound_K_known,80,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.1042773959,0.0001029277,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s3_toeplitz_law4,known_s,interior,rank,CORRELATED_STRESS,2000,5000,3,6,6,toeplitz,4,exact_s_known,81,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.1425648148,0.0001562829,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
